,address,price,url,lat,lng,beds
5,645 Amberidge Trl,"550,000",30328,33.932613,-84.403465,3
6,1969 N Ridgeway Rd NE,"550,000",30345,33.841045,-84.302246,4
7,5371 Old Woodall Ct,"559,000",30360,33.95431,-84.27535,5
8,1377 Parkview Ln NE,"550,000",30324,33.792347,-84.36827,2
9,64 Park Cir NE,"550,000",30305,33.842506,-84.36712,2
10,1573 Hardin Ave,"550,000",30337,33.66075,-84.44043,5
11,1481 Lavista Rd NE,"550,000",30324,33.81422,-84.34041,3
12,3187 Cates Ave NE,"550,000",30319,33.881817,-84.34487,3
13,1130 Piedmont Ave NE #413,"555,300",30309,33.785656,-84.37884,2
14,5112 Chesterfield Ln,"551,960",30338,33.9491,-84.3315,3
15,2291 Brookelake Dr #3,"550,000",30338,33.955414,-84.29361,4
16,4168 Townsend Ln #36,"558,212",30346,33.9228,-84.3289,4
17,1269 Wildcliff Pkwy NE,"550,000",30329,33.81876,-84.33774,6
18,1514 Holly Bank Cir,"559,000",30338,33.958736,-84.33389,5
19,6536 Aria Blvd,"559,900",30328,33.93346,-84.3654,3
20,6536 Aria Blvd #622,"559,900",30328,33.9358,-84.3634,3
21,585 Loridans Dr NE,"550,000",30342,33.873142,-84.3681,3
22,706 Grant Ter SE,"555,000",30315,33.735294,-84.379654,3
23,1814 Stephanie Trl NE,"559,900",30329,33.821312,-84.31512,3
24,68 Ormond St SE,"550,000",30315,33.73197,-84.38572,4
25,78 Ormond St SE,"550,000",30315,33.73196,-84.385376,4
26,1043 Hill St SE #B,"550,000",30315,33.725945,-84.37899,3
27,1043 Hill St SE #B,"550,000",30315,33.725945,-84.37899,3
28,934 Mauldin St SE,"550,000",30316,33.749454,-84.356575,2
29,940 Mauldin St SE,"550,000",30316,33.74947,-84.35637,1
30,940 Mauldin St SE,"550,000",30316,33.74947,-84.35637,0
31,934 Mauldin St SE,"550,000",30316,33.749454,-84.356575,0
32,2122 Memorial Dr SE,"550,000",30317,33.74669,-84.35476,4
33,350 River Knoll Dr,"554,900",30328,33.946243,-84.3936,4
34,6705 Cadence Blvd,"550,000",30328,33.938,-84.3624,2
35,4752 Pine Acres Ct,"550,000",30338,33.93595,-84.319756,5
36,45 Ivan Allen Jr Blvd NW #2108,"550,000",30308,33.765106,-84.38922,2
37,2951 W Roxboro Rd NE #1,"550,000",30324,33.83499,-84.34912,0
38,2951 W Roxboro Rd NE #1,"550,000",30324,33.83499,-84.34912,0
39,2951 W Roxboro Rd NE,"550,000",30324,33.83499,-84.34912,0
40,1708 Edgehill Mnr NE,"554,900",30317,33.7501,-84.317,2
41,6180 Blackwater Trl,"559,000",30328,33.936794,-84.403114,4
42,2075 Somervale Ct NE,"552,000",30329,33.843925,-84.318726,4
43,6790 Lisa Ln,"559,900",30338,33.940353,-84.34889,4
44,3740 Ashford Pt NE,"559,500",30319,33.90163,-84.32324,4
45,775 Juniper St NE #415,"552,000",30308,33.7754,-84.38261,1
46,1138 Moores Mill Rd NW,"550,000",30327,33.832253,-84.423454,0
47,2291 Brookelake Dr,"550,000",30338,33.955414,-84.29361,4
48,4654 Glenshire Pl,"550,000",30338,33.935238,-84.33335,4
49,536 Harold Ave NE,"550,000",30307,33.768852,-84.330986,4
50,950 W Peachtree St NW #2012,"559,000",30309,33.78006,-84.388115,2
51,4334 Parkside Pl,"554,986",30342,33.885456,-84.37877,3
52,1901 Leiden Ct,"550,000",30338,33.95429,-84.309906,5
53,3144 Barkside Ct,"559,900",30341,33.88097,-84.263885,5
54,2350 Bohler Rd NW,"550,000",30327,33.819565,-84.4299,4
55,3657 Peachtree Rd NE #2C,"550,000",30319,33.853634,-84.355995,2
56,3779 N Peachtree Rd,"550,000",30341,33.90285,-84.29435,0
57,1121A Boulevard Dr SE,"550,000",30317,33.753433,-84.350685,3
58,371 Angier Ct NE,"559,000",30312,33.76487,-84.37454,3
59,1024 Greenwood Ave NE,"550,000",30306,33.77722,-84.35391,3
0,2463 Becky Ln NE,"565,000",30319,33.857746,-84.3305,3
1,125 Landseer Way,"565,000",30350,33.961517,-84.29877,4
2,1145 Kirkwood Ave SE #10,"564,900",30316,33.750046,-84.34991,3
3,1145 Kirkwood Ave SE #12,"564,900",30316,33.750046,-84.34991,3
4,775 Glenridge Close Dr,"569,900",30328,33.93064,-84.36259,4
5,154 Dahlgren St SE,"565,200",30317,33.74917,-84.34519,3
6,22 Clay St NE,"565,000",30317,33.75283,-84.330055,3
7,22 Clay St SE,"565,000",30317,33.75283,-84.330055,3
8,6915 Hunters Knl,"569,900",30328,33.943707,-84.35036,4
9,1176 Dunwoody Village Dr,"565,000",30338,33.943375,-84.3368,3
10,2093 Fairhaven Cir NE,"565,000",30305,33.813957,-84.38797,3
11,764 Memorial Dr SE #27,"569,900",30316,33.746796,-84.36339,3
12,4160 Townsend Ln #34,"564,424",30346,33.92254,-84.32875,4
13,1820 Peachtree St NW,"569,990",30309,33.804768,-84.39453,2
14,4234 Deming Cir,"564,700",30342,33.8846,-84.3792,3
15,6641 Cadence Blvd,"565,000",30328,33.9371,-84.3625,2
16,195 14th St NE #1904,"560,000",30309,33.78627,-84.38104,2
17,2907 Bankshill Row NE,"564,900",30319,33.87314,-84.34018,3
18,361 17th St NW #2123,"564,900",30363,33.791615,-84.39806,2
19,295 Mark Trl,"569,000",30328,33.94325,-84.379036,4
20,5155 Chesterfield Ln,"561,240",30338,33.9491,-84.3315,3
21,3338 Peachtree Rd NE #2503,"560,000",30326,33.848503,-84.37044,2
22,751 Piedmont Ave NE #11,"567,900",30308,33.775093,-84.38089,2
23,1954 Westside Blvd,"569,900",30318,33.8115,-84.4531,4
24,205 Glenridge Close Cir,"565,000",30328,33.930534,-84.363754,3
25,29 Southerland Ter NE,"563,500",30307,33.7676,-84.3397,3
26,29 Southerland Ter NE #29,"563,500",30307,33.7676,-84.3397,3
27,198 Hutchinson St NE #A,"569,900",30307,33.759167,-84.34103,4
28,222 12th St NE #1508,"565,000",30309,33.78459,-84.379974,2
29,3487 Stratfield Dr NE,"569,000",30319,33.892715,-84.32781,3
30,6616 Cadence Blvd,"564,900",30328,34.053547,-84.30347,3
31,2190 Spalding Dr,"569,900",30350,33.980118,-84.31791,5
32,6608 Cadence Blvd,"565,900",30328,33.936943,-84.36338,3
33,1820 Peachtree St NW,"569,990",30309,33.804768,-84.39453,2
34,1820 Peachtree St NW,"569,990",30309,33.804768,-84.39453,2
35,1820 Peachtree St NW #1604,"569,990",30309,33.804768,-84.39453,2
36,1321 Glenwood Ave SE #18,"569,900",30316,33.739834,-84.34432,3
37,9560 Marsh Cove Ct,"569,000",30350,33.984177,-84.37224,5
38,3420 Pine Meadow Rd NW,"565,000",30327,33.846203,-84.42721,4
39,584 Stokeswood Ave SE,"569,000",30316,33.7384,-84.34443,4
40,2567 Briers North Dr,"563,900",30360,33.932037,-84.282425,4
41,4328 Parkside Pl,"566,847",30342,33.88503,-84.37842,3
42,6624 Cadence Blvd,"560,900",30328,33.93725,-84.36334,3
43,503 Broadview Pl NE,"565,990",30324,33.8212,-84.3649,3
44,450 Pine Forest Rd,"565,000",30342,33.879894,-84.37274,3
45,320 Kendrick Ave SE,"569,900",30315,33.72942,-84.37731,4
46,2343 Littlebrooke Dr,"568,900",30338,33.955376,-84.29212,3
47,6624 Cadence Blvd #108,"560,900",30328,33.9371,-84.3625,3
0,1919 Windemere Dr NE,"575,000",30324,33.807236,-84.3636,3
1,236 Lampkin St NE,"579,900",30312,33.760677,-84.36727,2
2,1296 Brook Forest Dr NE,"575,000",30324,33.817852,-84.342606,3
3,1630 Duncan Dr NW #261,"579,000",30318,33.807125,-84.44803,3
4,6420 Bridgewood Valley Rd,"575,000",30328,33.930504,-84.39754,3
5,1630 Duncan Dr NW,"579,000",30318,33.807125,-84.44803,3
6,850 Piedmont Ave NE #2303,"579,900",30308,33.778095,-84.38237,2
7,215 Terrace Dr NE,"575,000",30305,33.822254,-84.383705,2
8,2573 Birchwood Dr NE,"579,000",30305,33.82472,-84.375244,3
9,2051 Castleway Dr NE,"575,000",30345,33.84367,-84.27908,4
10,1952 Saxon Valley Cir NE,"575,000",30319,33.83453,-84.34382,3
11,111 Moreland Ave SE,"575,000",30316,33.750366,-84.34958,4
12,111 Moreland Ave SE #104,"575,000",30316,33.750366,-84.34958,0
13,1878 Connemara Dr,"575,000",30341,33.914574,-84.3119,4
14,2233 Edison Ave NE,"579,900",30305,33.815823,-84.38508,3
15,2019 Westside Blvd,"579,900",30318,33.8115,-84.4531,4
16,1331 Hampton Hall Dr NE,"575,000",30319,33.892258,-84.33502,5
17,4903 Zoya Ct SW,"579,999",30331,33.66584,-84.54635,6
18,270 17th St NW #2303,"579,900",30363,33.790863,-84.397575,2
19,1 Ivy Chase NE,"570,000",30342,33.850677,-84.372765,3
20,1585 Sunnybrook Farm Rd,"575,000",30350,33.978996,-84.33601,5
21,2631 N Thompson Rd NE,"575,000",30319,33.863518,-84.3264,3
22,2508 Caladium Dr NE,"575,000",30345,33.858906,-84.27463,4
23,950 Gilbert St SE,"575,000",30316,33.728558,-84.35044,5
24,155 E East Lake Dr SE,"575,000",30317,33.75,-84.3171,4
25,6225 Glen Oaks Ln,"575,000",30328,33.925453,-84.36842,4
26,155 Candler Rd SE,"579,000",30317,33.748325,-84.2927,4
27,371 Angier Ct NE #17,"579,900",30312,33.76487,-84.37454,3
28,1097 Longwood Trce,"575,000",30324,33.824768,-84.3444,3
29,2625 Mural Dr,"579,988",30341,33.878834,-84.28149,4
30,1700 Edgehill Mnr NE,"578,990",30317,33.7501,-84.317,2
31,28 Peachtree Hills Ave NE,"575,000",30305,33.818325,-84.38756,3
32,751 Taylor Ct NE,"579,900",30324,33.821743,-84.361755,3
33,4337 Parkside Pl,"572,909",30342,33.88516,-84.37868,3
34,6079 Boylston Dr #10,"573,782",30328,33.921093,-84.37665,3
35,751 Taylor Ct NE #33,"579,900",30324,33.8217,-84.3617,3
36,4413 E Conway Dr NW,"575,000",30327,33.876022,-84.40319,0
37,2279 Chrysler Ter NE,"575,000",30345,33.837154,-84.29566,5
38,507 Broadview Pl NE,"577,990",30324,33.8212,-84.3649,3
39,4351 Parkside Pl,"576,183",30342,33.88521,-84.37824,3
40,775 Stovall Blvd NE,"575,000",30342,33.861347,-84.36225,0
41,775 Stovall Blvd NE,"575,000",30342,33.861347,-84.36225,3
42,1445 W Wesley Rd NW,"579,500",30327,33.836056,-84.43263,0
43,2360 Briarleigh Way,"575,000",30338,33.957684,-84.29167,4
44,1826 Falling Sky Ct NE #168,"575,655",30319,33.8605,-84.3197,3
45,45 Reynolds Square Ln #9,"576,675",30307,33.7566,-84.3527,3
46,203 Townsend Pl NW #203,"575,000",30327,33.86402,-84.45157,3
47,3300 Windy Ridge Pkwy SE #1506,"575,000",30339,33.90425,-84.456375,2
0,2132 Memorial Dr SE,"580,000",30317,33.746685,-84.35475,4
1,1729 Edgehill Manor St NE,"580,945",30317,33.749348,-84.31509,3
2,1721 Edgehill Manor St NE,"580,360",30317,33.749348,-84.31509,3
3,3439 Stratfield Dr NE,"587,500",30319,33.89145,-84.326355,4
4,704 Connally St SE,"589,000",30315,33.73542,-84.38072,3
5,1950 Maritime Way NW #130,"584,900",30318,33.8066,-84.4297,4
6,4176 Townsend Ln #38,"580,844",30346,33.922733,-84.32957,4
7,3565 Parkside Way,"587,000",30319,33.9143,-84.3394,3
8,1811 Meredith Dr NW,"585,000",30318,33.80703,-84.40321,2
9,775 Juniper St NE #623,"580,000",30308,33.7754,-84.38261,1
10,2015 Westside Blvd,"584,900",30318,33.8115,-84.4531,4
11,511 Broadview Pl NE,"581,990",30324,33.8212,-84.3649,3
12,2778 N Thompson Rd NE,"589,000",30319,33.868244,-84.32883,4
13,22 Airline St #306,"584,900",30312,33.7459,-84.3793,2
14,22 Airline St #201,"589,900",30312,33.7459,-84.3793,1
15,2358 Memorial Dr SE,"580,892",30317,33.748196,-84.31055,3
16,2358 Memorial Dr SE #8,"580,892",30317,33.747414,-84.31007,3
17,2 Bohler Pt NW,"589,500",30327,33.814556,-84.428154,3
18,2575 Peachtree Rd NE #11F,"589,000",30305,33.825577,-84.387215,2
19,780 Verner St NW,"584,900",30318,33.798428,-84.41407,3
20,796 Piedmont Ave NE #B,"589,800",30308,33.776398,-84.38179,3
21,5402 Forest Springs Dr,"585,000",30338,33.95881,-84.314995,4
22,625 Piedmont Ave NE #1028,"584,000",30308,33.77182,-84.380684,2
23,2260 Stephen Long Dr NE,"589,900",30305,33.81672,-84.382805,0
24,2233 Peachtree Rd NE #505,"585,000",30309,33.815083,-84.39116,2
25,5474 Mount Vernon Way,"589,900",30338,33.961174,-84.32552,5
26,161 Candler Rd SE,"584,000",30317,33.748177,-84.29271,4
27,1449 McPherson Ave SE,"585,000",30316,33.743774,-84.34007,4
28,7521 Auden Trl,"580,000",30350,33.96127,-84.34911,4
29,1336 Normandy Dr NE #8,"580,000",30306,33.787407,-84.34357,0
30,261 Glenwood Ave SE,"585,000",30312,33.742138,-84.37908,3
31,4353 Parkside Pl,"586,338",30342,33.884823,-84.378624,3
32,775 Verner St NW,"585,000",30318,33.798897,-84.41385,4
33,4360 Parkside Pl,"588,401",30342,33.88516,-84.37868,3
34,508 Broadview Ln NE,"586,900",30324,33.8212,-84.3641,3
35,289 Lindbergh Dr NE,"589,000",30305,33.8225,-84.37799,3
36,205 Seville Chase,"585,600",30328,33.94563,-84.38167,4
37,2044 Lenox Cove Cir NE,"584,500",30319,33.843185,-84.339386,5
38,6641 Cadence Blvd,"580,000",30328,33.9371,-84.3625,2
0,280 Old College Way,"594,000",30328,33.957397,-84.36837,5
1,3873 Chamblee Dunwoody Rd,"599,000",30341,33.903755,-84.3093,4
2,850 Piedmont Ave NE #1308,"595,000",30308,33.778095,-84.38237,2
3,200 Cleveland St SE,"599,900",30316,33.74835,-84.35017,3
4,321 Glenwood Ave SE,"599,000",30312,33.742153,-84.37711,3
5,1890 Old Dominion Dr,"599,000",30350,33.97244,-84.30547,6
6,3302 Finistere Ct NE,"599,000",30319,33.8868,-84.338005,4
7,533 Timberland Dr,"599,000",30342,33.894733,-84.369865,3
8,1631 Alder Ct SE,"599,000",30317,33.749084,-84.33418,4
9,4250 Wieuca Overlook NE,"599,900",30342,33.87144,-84.37512,5
10,2384 Leisure Lake Dr,"598,000",30338,33.942425,-84.29053,4
11,110 River North Cir,"599,900",30328,33.950344,-84.39508,5
12,252 Eugenia St SW,"595,000",30312,33.74304,-84.39619,0
13,1530 Niskey Lake Trl SW,"595,000",30331,33.71397,-84.53044,3
14,2057 Westside Blvd,"594,900",30318,33.8115,-84.4531,4
15,4201 Brookview Dr SE #21,"595,000",30339,33.85124,-84.47886,0
16,2795 Peachtree Rd NE #505,"595,000",30305,33.830963,-84.38542,2
17,2011 Westside Blvd,"594,900",30318,33.8115,-84.4531,3
18,2007 Westside Blvd,"594,900",30318,33.8115,-84.4531,3
19,566 Lakeshore Dr NE,"599,000",30307,33.769672,-84.325096,4
20,4905 Northway Dr,"599,000",30342,33.88897,-84.36193,0
21,4905 Northway Dr,"599,000",30342,33.88897,-84.36193,3
22,170 Valley Cv,"599,000",30350,33.98954,-84.360435,4
23,254 Norwood Ave NE,"599,900",30317,33.759933,-84.320564,5
24,20 Esten St SE,"599,000",30316,33.753197,-84.35243,0
25,953 Moreland Ave SE,"599,000",30316,33.728397,-84.34979,5
26,6083 Boylston Dr #8,"598,667",30328,33.920765,-84.37681,3
27,606 W Wesley Rd NW,"599,000",30327,33.828182,-84.40791,3
28,1515 Misty Oaks Dr,"595,000",30350,33.979645,-84.32364,5
29,1504 Hardee St NE,"590,000",30307,33.75554,-84.338326,0
30,566 Lakeshore Dr NE,"599,000",30307,33.769672,-84.325096,4
31,270 17th St NW #2601,"599,900",30363,33.790863,-84.397575,2
32,1450 Brawley Cir NE,"599,000",30319,33.919037,-84.3255,5
33,1783 Piedmont Way NE,"599,900",30324,33.803173,-84.37022,4
34,4201 Brookview Dr SE,"595,000",30339,33.85124,-84.47886,3
35,4050 Washington Rd,"595,000",30344,33.645428,-84.48908,5
36,1504 Hardee St NE,"590,000",30307,33.75554,-84.338326,0
37,1914 Jacolyn Pl NE,"599,900",30329,33.825245,-84.31095,5
38,6450 Bridgewood Valley Rd,"599,900",30328,33.93145,-84.39771,4
39,292 Gordon Ave NE #H,"599,900",30307,33.76198,-84.321945,3
40,4222 Rickenbacker Dr NE,"599,900",30342,33.86991,-84.3798,3
41,1159 Fairway Gdns NE,"599,995",30319,33.84548,-84.34115,3
42,4222 Rickenbacker Dr NE #24,"599,900",30342,33.86991,-84.3798,3
43,4347 Huntington Cir,"599,000",30338,33.92406,-84.28934,5
44,1297 The By Way NE,"595,000",30306,33.780907,-84.33743,2
45,1684 Lenox Rd NE,"599,850",30306,33.800385,-84.35197,4
46,4775 Lafayette Ct,"599,000",30327,33.885483,-84.39828,3
47,4329 Parkside Pl,"594,513",30342,33.88516,-84.37868,3
48,3044 Wallace Cir SE,"599,900",30339,33.864388,-84.46864,4
49,1032 Standard Dr NE,"599,900",30319,33.85349,-84.34719,6
50,2909 Grandview Ave NE #110,"598,000",30305,33.834057,-84.37587,0
51,2909 Grandview Ave NE,"598,000",30305,33.834057,-84.37587,3
52,1275 Briardale Ln NE,"599,900",30306,33.78859,-84.338356,5
53,1855 Flagler Ave NE,"595,000",30309,33.80539,-84.37539,2
54,1210 Goodwin Rd NE,"599,000",30324,33.838882,-84.34605,3
55,2446 Soft Maple St,"597,028",30360,33.91868,-84.28739,5
56,1200 Wharton Ct #48,"599,900",30318,33.7906,-84.44,3
57,1204 Wharton Ct #49,"599,900",30318,33.7906,-84.44,3
58,1208 Wharton Ct #50,"599,900",30318,33.7906,-84.44,3
59,1516 Van Vleck Ave SE,"599,900",30316,33.736576,-84.338554,5
60,2552 Birchwood Dr NE,"599,999",30305,33.824215,-84.376076,4
61,1080 Peachtree St NE #812,"599,500",30309,33.783833,-84.383865,2
62,6077 Boylston Dr #11,"590,969",30328,33.92066,-84.37678,3
63,2724 Tupelo St SE,"599,000",30317,33.749268,-84.29783,4
64,735 Burke Rd NE,"599,900",30305,33.834446,-84.36229,3
65,1056 Dickson Pl NE #B,"599,900",30309,33.7837,-84.38106,0
66,270 17th St NW #3109,"599,900",30363,33.790867,-84.39758,2
67,1209 Cameron Ct NE,"595,000",30306,33.784245,-84.3402,2
68,2056 Dellwood Dr NW,"599,000",30309,33.811325,-84.39768,3
69,2795 Peachtree Rd NE #1705,"599,900",30305,33.830963,-84.38542,2
70,626 Parkway Dr NE #4,"599,000",30308,33.77153,-84.37295,3
71,2070 Wheaton Way,"599,999",30328,33.914585,-84.38675,4
72,1513 Eidson Hall Dr,"599,900",30338,33.939583,-84.32711,4
73,3621 Brookleigh Ln NE #3621,"599,000",30319,33.892662,-84.32136,3
74,1820 Peachtree St NW #1403,"599,000",30309,33.804768,-84.39453,3
75,640 River Valley Rd #7,"595,000",30328,33.924828,-84.40624,0
76,2233 Peachtree Rd NE #604,"599,000",30309,33.815083,-84.39116,2
77,1828 Falling Sky Ct NE #167,"592,300",30319,33.8605,-84.3197,3
78,3621 Brookleigh Ln NE,"599,000",30319,33.892662,-84.32136,3
79,2222 Bernard Rd NW,"595,000",30318,33.81809,-84.47494,0
80,1106 Mount Vernon Hwy #1,"599,000",30327,33.89922,-84.4237,0
81, Magnolia Bluff Dr,"595,000",30350,33.9783,-84.3376,0
82,47 Reynolds Square Ln #8,"599,013",30307,33.7566,-84.3527,3
83,270 17th St NW #2401,"594,800",30363,33.790863,-84.397575,2
84,2710 Margaret Mitchell Dr NW,"590,000",30327,33.82951,-84.44042,5
85,640 River Valley Rd,"595,000",30328,33.924828,-84.40624,4
86,4860 Rebel Trl,"599,900",30327,33.88795,-84.408394,5
87,55 Daniel Ave NE,"599,900",30317,33.75309,-84.298325,4
88,2222 Bernard Rd NW,"595,000",30318,33.81809,-84.47494,0
89,6087 Boylston Dr #7,"593,083",30328,33.920837,-84.37682,3
0,2829 Osborne Rd NE,"600,000",30319,33.870453,-84.34114,0
1,2511 Wallace Ln,"600,000",30360,33.94303,-84.28501,5
2,2458 Soft Maple St,"608,008",30360,33.918694,-84.28699,4
3,4216 Wieuca Overlook NE,"600,000",30342,33.87175,-84.37394,4
4,65 Haynes St SW,"600,000",30313,33.75274,-84.40179,0
5,530 Broadview Ln NE,"600,000",30324,33.8212,-84.3641,3
6,3271 Matthewson Way SE,"600,000",30339,33.87615,-84.46493,4
7,5495 E Idlewood Ln,"600,000",30327,33.90507,-84.40437,4
8,65 Haynes St SW,"600,000",30313,33.75274,-84.40179,0
9,1375 Moores Mill Rd NW,"600,000",30327,33.830254,-84.4333,4
10,5402 Forest Springs Dr,"600,000",30338,33.95881,-84.314995,4
11,625 Piedmont Ave NE #4003,"609,000",30308,33.77182,-84.380684,2
12,420 Lost Forest Ct,"600,000",30328,33.942646,-84.38384,5
13,7065 Northgreen Dr,"600,000",30328,33.94805,-84.360016,5
14,6688 Brandon Mill Rd,"600,000",30328,33.95412,-84.377144,4
15,2766 Alston Dr SE,"600,000",30317,33.745235,-84.29669,3
16,1167 Citadel Dr NE,"600,000",30324,33.819904,-84.34167,3
17,1133 Beech Haven Rd NE,"600,000",30324,33.817947,-84.34467,3
18,2515 Skyland Trl NE,"600,000",30319,33.859737,-84.31477,0
19,410 Mount Vernon Hwy,"600,000",30327,33.92456,-84.373436,5
20,2415 Soft Maple St,"600,314",30360,33.918404,-84.28878,5
21,55 Marlow Pl,"600,000",30328,33.9429,-84.3531,3
22,410 Mount Vernon Hwy,"600,000",30328,33.92456,-84.373436,5
23,1188 Kendron Ln,"600,900",30329,33.814117,-84.33623,4
24,650 Boulevard NE,"600,000",30308,33.77234,-84.371796,0
25,1587 Lavista Rd NE #7,"600,900",30329,33.813942,-84.33631,4
26,8308 Hewlett Rd,"600,000",30350,33.9804,-84.32739,0
27, Neal St NW,"600,000",30314,33.757,-84.4262,0
28,644 Boulevard NE,"600,000",30308,33.77219,-84.37189,0
29,4128 Deacon Ln,"600,000",30341,33.913635,-84.29246,3
0,1971 Poppleford Ln,"619,000",30338,33.956234,-84.30721,4
1,1120 University Dr NE,"612,912",30306,33.792492,-84.35027,3
2,1911 Kings Cross NW,"614,900",30318,33.8111,-84.4528,3
3,73 Howard St NE,"619,000",30317,33.75387,-84.32278,4
4,108 Terrace Dr NE,"619,000",30305,33.82212,-84.38567,3
5,491 Princeton Way NE,"619,000",30307,33.79014,-84.31193,4
6,2442 Soft Maple St,"618,189",30360,33.9186,-84.2886,4
7,1080 Peachtree St NE #2215,"619,900",30309,33.783833,-84.383865,2
8,582 Broadview Pl NE,"617,900",30324,33.8212,-84.3646,3
9,1064 Beech Haven Rd NE,"619,900",30324,33.82048,-84.345634,3
10,6099 Boylston Dr,"619,900",30328,33.921055,-84.37688,3
11,4276 Perimeter Park E,"613,508",30341,33.91622,-84.29701,4
12,1080 Peachtree St NE #1009,"613,500",30309,33.783833,-84.383865,2
13,1309 Wharton Ct #46,"619,900",30318,33.7906,-84.44,3
14,3606 Inman Dr NE,"615,000",30319,33.884518,-84.336845,3
15,1388 Canoochee Dr NE,"617,000",30319,33.859444,-84.33229,3
16,1911 Kings Cross NW,"614,900",30318,33.8111,-84.4528,3
17,3576 Parkside Way,"615,000",30319,33.9143,-84.3394,3
18,1620 Northridge Rd,"619,000",30350,33.983177,-84.33517,5
0,1544 Huntingdon Trl,"625,000",30350,33.984207,-84.33837,5
1,1199 Thornwell Dr NE,"625,000",30319,33.854465,-84.34012,3
2,2912 Hermance Dr NE,"625,000",30319,33.874027,-84.33755,3
3,800 Glenairy Dr,"629,900",30328,33.923973,-84.36345,5
4,1681 E Clifton Rd NE,"624,900",30307,33.78079,-84.32064,3
5,3932 Granger Dr,"620,000",30341,33.9052,-84.31493,4
6,905 Juniper St NE #410,"624,900",30309,33.779152,-84.38233,2
7,188 Centennial Way NW,"625,000",30313,33.76985,-84.393555,3
8,131 Howard St NE,"625,000",30317,33.755817,-84.3228,4
9,1920 Red Eagle Walk,"624,900",30318,33.8116,-84.4524,3
10,2313 Sherbrooke Dr NE,"621,000",30345,33.859253,-84.28622,4
11,22 Airline St #404,"629,900",30312,33.7459,-84.3793,2
12,700 Darlington Cir NE,"625,000",30305,33.83351,-84.36349,3
13,1269 N Highland Ave NE,"629,500",30306,33.789364,-84.35531,0
14,1821 Monroe Dr NE,"625,000",30324,33.80461,-84.37386,3
15,207 Townsend Pl NW,"625,000",30327,33.86401,-84.45156,3
16,449 Carolwood Ln,"625,000",30342,33.88127,-84.37248,3
17,1080 Peachtree St NE #3412,"629,900",30309,33.783833,-84.383865,2
18,1825 Greystone Rd NW,"625,000",30318,33.804928,-84.40653,3
19,20 10th St NW #2004,"629,900",30309,33.78128,-84.3882,2
20,3606 Habersham Rd NW,"624,900",30305,33.852703,-84.384926,4
21,2741 Cosmos Dr NE,"625,000",30345,33.861553,-84.27683,5
22,103 Willow Wood Cir SE,"625,500",30317,33.749058,-84.3037,4
23,382 The Chace,"625,000",30328,33.925133,-84.36098,3
24,710 Trowgate Ct,"622,500",30350,33.961353,-84.371284,5
25,1615 Saddle Ridge Way,"625,000",30350,33.973522,-84.32199,4
26,1730 Summit Glen Ln NE,"624,900",30329,33.839344,-84.317955,4
27,443 Gartrell St SE #45,"625,000",30312,33.75276,-84.37292,0
28,443 Gartrell St SE,"625,000",30312,33.75276,-84.37292,0
29,3003 Eamont Ter,"625,050",30328,33.914497,-84.38456,4
30,110 Terrace Dr NE,"620,000",30305,33.822254,-84.38554,4
31,3588 Kingsboro Rd NE,"629,999",30319,33.852783,-84.35166,3
32,2066 Telfair Cir NE,"627,000",30324,33.8112,-84.3623,3
33,2066 Telfair Cir NE #112,"627,000",30324,33.8112,-84.3623,3
34,6320 River Overlook Dr,"625,000",30328,33.92859,-84.41656,4
35,360 Forest Valley Ct,"625,000",30342,33.890118,-84.3756,5
36,668 Somerset Ter NE,"625,000",30306,33.772594,-84.362686,3
37,3333 Harris Dr,"629,000",30337,33.66516,-84.46105,4
38,1920 Red Eagle Walk,"624,900",30318,33.8116,-84.4524,3
39,626 Parkway Dr NE #2,"624,900",30308,33.77153,-84.37295,3
40,5354 Northland Dr,"625,000",30342,33.901154,-84.36967,2
41,675 Amsterdam Ave NE,"624,900",30306,33.78801,-84.3651,2
42,384 Angier Ct NE,"625,000",30312,33.76473,-84.37467,4
43,145 Barnard Pl,"629,900",30328,33.93856,-84.392586,5
44,1311 Mile Post Dr,"625,000",30338,33.936523,-84.341,5
0,1412 Tugaloo Dr NE,"638,000",30319,33.85588,-84.33105,3
1,4670 Ashford Club Dr,"635,000",30338,33.934265,-84.32982,4
2,Address Not Disclosed,"635,000",30318,33.812847,-84.42583,3
3,1919 Kings Cross NW,"634,900",30318,33.8111,-84.4528,4
4,550 Bismark Rd NE,"634,000",30324,33.8109,-84.3641,3
5,660 Darlington Rd NE,"635,000",30305,33.833412,-84.36616,3
6,260 18th St NW #10226,"634,000",30363,33.792152,-84.39683,3
7,284 Milledge Ave SE,"635,000",30312,33.739258,-84.37838,4
8,1702 Crestline Dr NE,"635,000",30345,33.835518,-84.29548,4
9,1178 John Collier Rd,"639,500",30318,33.812847,-84.42606,3
10,775 River Gate Dr,"635,000",30350,33.976753,-84.295616,4
11,270 17th St NW #2703,"639,900",30363,33.790863,-84.397575,2
12,65 Honour Ave NW,"630,000",30305,33.852196,-84.384384,3
13,540 Fountain Oaks Way,"639,900",30342,33.888714,-84.38522,5
14,5335 Peachtree Dunwoody Rd,"635,000",30342,33.9008,-84.35273,3
15,472 Wimbledon Rd NE,"639,900",30324,33.807007,-84.37177,2
16,2221 Bonnavit Ct NE,"638,850",30345,33.83425,-84.29869,3
