address,zipcode,lat,lng,beds,price,Restau,crime,scaleprice,scalefood,scalecrime
345 Glen Iris Dr NE #2,30312,33.763584,-84.36722,4,874000,1402,4119,0.40680678537285186,1.6366713994891449,0.1184236617615565
1801 Huntington Hills Ln NW,30309,33.7958,-84.3876,4,879895,1334,4125,0.4142953832546239,1.4788142657502044,0.12038392558621958
345 Glen Iris Dr NE #20,30312,33.763584,-84.36722,4,875000,1402,4119,0.40807711580232975,1.6366713994891449,0.1184236617615565
745 E Morningside Dr NE,30324,33.7989,-84.362915,3,879900,1057,4043,0.41430173490677125,0.8357785886077548,0.09359365331582405
820 Flat Shoals Ave SE #34,30316,33.73282,-84.33667,0,875000,365,2212,0.40807711580232975,-0.7706498900297003,-0.5046135238438615
1102 Ponce De Leon Ave NE,30306,33.774044,-84.35141,1,875000,1605,1890,0.40807711580232975,2.1079213722686294,-0.6098143491007805
4827 Cascade Rd SW,30331,33.730392,-84.56814,8,879000,49,6204,0.4131584375202412,-1.504221276228307,0.7996153408319794
715 Estate Way,30319,33.883575,-84.353386,5,879999,784,162,0.41442749761928954,0.20202862521465473,-1.1743703306037496
1175 Hopkins Ter NE,30324,33.821087,-84.341484,5,880000,1057,4043,0.41442876794971906,0.8357785886077548,0.09359365331582405
1134 Ferncliff Rd NE,30324,33.84488,-84.35045,4,885000,1057,4043,0.42078042009710837,0.8357785886077548,0.09359365331582405
532 Rankin St NE,30308,33.767616,-84.36974,4,882500,1640,3841,0.4176045940234137,2.189171367575437,0.027598104552166776
24 Standish Ave NW,30309,33.79892,-84.3945,5,885000,1334,4125,0.42078042009710837,1.4788142657502044,0.12038392558621958
2189 Drew Valley Rd NE,30319,33.85176,-84.3242,5,889000,784,162,0.42586174181501985,0.20202862521465473,-1.1743703306037496
270 17th St NW #4104,30363,33.790863,-84.397575,3,889000,1464,825,0.42586174181501985,1.7805999626040614,-0.9577611779784785
2772 Grove St NE,30319,33.868607,-84.3385,5,899900,784,162,0.43970834349632854,0.20202862521465473,-1.1743703306037496
330 Camden Rd NE,30309,33.811768,-84.38405,5,899000,1334,4125,0.43856504610979846,1.4788142657502044,0.12038392558621958
442 Plateau Pl #10,30309,33.7958,-84.3877,3,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
570 Morgan St NE,30308,33.769413,-84.368576,4,899900,1640,3841,0.43970834349632854,2.189171367575437,0.027598104552166776
343 Sterling St NE,30307,33.76368,-84.34415,4,899900,1306,2961,0.43970834349632854,1.4138142695047582,-0.2599072563984194
2990 Stone Hogan Connector Rd SW,30331,33.675575,-84.4951,0,899000,49,6204,0.43856504610979846,-1.504221276228307,0.7996153408319794
1152 Brookhaven Walk Way NE #4,30319,33.8768,-84.347,0,890000,784,162,0.4271320722444977,0.20202862521465473,-1.1743703306037496
444 Plateau Pl NW #5,30309,33.7958,-84.3876,2,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
434 Plateau Pl NW #6,30309,33.7958,-84.3876,3,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
5310 Green Hill Pl NE,30342,33.900192,-84.377,5,899900,564,621,0.43970834349632854,-0.3086856309995651,-1.0244101480170236
3315 Habersham Rd NW,30305,33.845646,-84.39496,3,899000,662,2862,0.43856504610979846,-0.08118564414050353,-0.29225160950536033
3302 Osborne Rd NE,30319,33.88629,-84.343834,5,899000,784,162,0.43856504610979846,0.20202862521465473,-1.1743703306037496
5400 Lake Forrest Dr #1,30342,33.901875,-84.38831,0,895000,564,621,0.43348372439188704,-0.3086856309995651,-1.0244101480170236
1662 Noble Dr NE,30306,33.80029,-84.34672,3,899000,1605,1890,0.43856504610979846,2.1079213722686294,-0.6098143491007805
785 Corduroy Ln NE,30312,33.761646,-84.36173,3,899900,1402,4119,0.43970834349632854,1.6366713994891449,0.1184236617615565
4276 Exeter Close NW,30327,33.871773,-84.4059,4,899000,416,771,0.43856504610979846,-0.6522570397254948,-0.9754035524004463
3910 Powers Ferry Rd NW,30342,33.861725,-84.390495,2,895000,564,621,0.43348372439188704,-0.3086856309995651,-1.0244101480170236
176 Howard St NE #6,30317,33.75736,-84.32357,5,899000,740,1095,0.43856504610979846,0.09988577397181077,-0.8695493058686395
176 Howard St NE,30317,33.75736,-84.32357,5,899000,740,1095,0.43856504610979846,0.09988577397181077,-0.8695493058686395
3910 Powers Ferry Rd NW #37,30342,33.861725,-84.390495,0,895000,564,621,0.43348372439188704,-0.3086856309995651,-1.0244101480170236
3631 Mayfair Rd NE,30342,33.85436,-84.372314,4,899900,564,621,0.43970834349632854,-0.3086856309995651,-1.0244101480170236
2782 N Hills Dr NE,30305,33.83071,-84.37296,4,899000,662,2862,0.43856504610979846,-0.08118564414050353,-0.29225160950536033
2682 Sharondale Dr NE,30305,33.827892,-84.370384,5,895000,662,2862,0.43348372439188704,-0.08118564414050353,-0.29225160950536033
5333 Green Hill Pl,30342,33.900734,-84.37701,4,899900,564,621,0.43970834349632854,-0.3086856309995651,-1.0244101480170236
5325 Green Hill Pl,30342,33.90054,-84.377014,4,899900,564,621,0.43970834349632854,-0.3086856309995651,-1.0244101480170236
434 Plateau Pl NW,30309,33.79463,-84.4022,3,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
444 Plateau Pl NW,30309,33.79435,-84.402466,2,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
452 Plateau Pl NW,30309,33.794666,-84.40247,3,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
442 Plateau Pl NW,30309,33.794334,-84.40217,2,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
1547 Cave Rd NW,30327,33.863743,-84.43414,5,895000,416,771,0.43348372439188704,-0.6522570397254948,-0.9754035524004463
867 Peachtree St NE #203,30308,33.778324,-84.384155,3,899000,1640,3841,0.43856504610979846,2.189171367575437,0.027598104552166776
882 Wildwood Rd NE,30324,33.80387,-84.35886,4,899000,1057,4043,0.43856504610979846,0.8357785886077548,0.09359365331582405
391 9th St NE,30309,33.780273,-84.37436,3,899000,1334,4125,0.43856504610979846,1.4788142657502044,0.12038392558621958
245 High Point Walk,30342,33.890728,-84.36594,5,899000,564,621,0.43856504610979846,-0.3086856309995651,-1.0244101480170236
295 Glen Iris Dr NE #B,30312,33.76246,-84.36758,4,899000,1402,4119,0.43856504610979846,1.6366713994891449,0.1184236617615565
295 Glen Iris Dr NE #A,30312,33.76246,-84.36758,4,899000,1402,4119,0.43856504610979846,1.6366713994891449,0.1184236617615565
1295 N Decatur Rd NE,30306,33.790154,-84.337006,4,899000,1605,1890,0.43856504610979846,2.1079213722686294,-0.6098143491007805
227 Devin Pl NE #42,30305,33.8343,-84.386,3,899900,662,2862,0.43970834349632854,-0.08118564414050353,-0.29225160950536033
452 Plateau Pl #1,30309,33.7958,-84.3877,3,899900,1334,4125,0.43970834349632854,1.4788142657502044,0.12038392558621958
1024 Donnelly Ave SW,30310,33.729237,-84.42177,0,895000,630,6915,0.43348372439188704,-0.15547135413529914,1.0319066040545553
1152 Brookhaven Walk Way NE,30319,33.8768,-84.347,0,890000,784,162,0.4271320722444977,0.20202862521465473,-1.1743703306037496
2029 Rivermeade Way NW,30327,33.836315,-84.4532,6,895000,416,771,0.43348372439188704,-0.6522570397254948,-0.9754035524004463
3912 Sheldon Dr NE,30342,33.86075,-84.377396,4,895000,564,621,0.43348372439188704,-0.3086856309995651,-1.0244101480170236
350 Robin Hood Rd NE,30309,33.801155,-84.38113,3,899000,1334,4125,0.43856504610979846,1.4788142657502044,0.12038392558621958
2202 Bouldercrest Rd SE #16-18,30316,33.692097,-84.32009,0,900000,365,2212,0.43983537653927635,-0.7706498900297003,-0.5046135238438615
2202 Bouldercrest Rd SE,30316,33.692097,-84.32009,5,900000,365,2212,0.43983537653927635,-0.7706498900297003,-0.5046135238438615
1288 Chaucer Ln NE,30319,33.90901,-84.33622,5,900000,784,162,0.43983537653927635,0.20202862521465473,-1.1743703306037496
1829 Buckhead Ln NE,30324,33.835266,-84.346146,5,900000,1057,4043,0.43983537653927635,0.8357785886077548,0.09359365331582405
669 E Ave NE #B,30312,33.762897,-84.36536,3,900000,1402,4119,0.43983537653927635,1.6366713994891449,0.1184236617615565
711 N Central Ave,30354,33.661045,-84.412346,0,900000,449,1621,0.43983537653927635,-0.5756499012933618,-0.6976995105731756
2599 Apple Valley Rd NE,30319,33.86237,-84.33647,5,900000,784,162,0.43983537653927635,0.20202862521465473,-1.1743703306037496
305 Peters St SW,30313,33.746494,-84.402985,0,900000,1504,1916,0.43983537653927635,1.873457100097556,-0.6013198725272404
3220 Lynwood Dr NE,30319,33.8837,-84.341324,4,900000,784,162,0.43983537653927635,0.20202862521465473,-1.1743703306037496
243 Mathews Ave NE,30307,33.760826,-84.32658,4,909900,1306,2961,0.4524116477911072,1.4138142695047582,-0.2599072563984194
1767 Buckhead Ln NE,30324,33.834053,-84.34492,5,900000,1057,4043,0.43983537653927635,0.8357785886077548,0.09359365331582405
943 Rice St NW,30318,33.78102,-84.42698,3,900000,403,11424,0.43983537653927635,-0.6824356094108804,2.5050448682888655
943 Rice St NW #1,30318,33.78102,-84.42698,0,900000,403,11424,0.43983537653927635,-0.6824356094108804,2.5050448682888655
1194 Lucile Ave SW,30310,33.74214,-84.42687,0,900000,630,6915,0.43983537653927635,-0.15547135413529914,1.0319066040545553
1476 Brook Valley Ln NE,30324,33.823772,-84.346176,5,910000,1057,4043,0.45253868083405496,0.8357785886077548,0.09359365331582405
5329 Green Hill Pl,30342,33.90065,-84.37701,4,915900,564,621,0.4600336303679744,-0.3086856309995651,-1.0244101480170236
2391 Cortez Way NE,30319,33.85529,-84.329544,5,929000,784,162,0.4766749589941344,0.20202862521465473,-1.1743703306037496
669 E Ave NE #A,30312,33.762897,-84.36536,3,925000,1402,4119,0.47159363727622294,1.6366713994891449,0.1184236617615565
2543 Brookdale Dr NW,30305,33.82452,-84.40486,4,929500,662,2862,0.47731012420887337,-0.08118564414050353,-0.29225160950536033
5400 Lake Forrest Dr #2,30342,33.901875,-84.38831,0,925000,564,621,0.47159363727622294,-0.3086856309995651,-1.0244101480170236
1572 N Morningside Dr NE,30306,33.79741,-84.359665,4,920000,1605,1890,0.46524198512883363,2.1079213722686294,-0.6098143491007805
4041 N Stratford Rd NE,30342,33.86566,-84.36238,5,920000,564,621,0.46524198512883363,-0.3086856309995651,-1.0244101480170236
4215 Lake Forrest Dr NE,30342,33.87002,-84.38706,0,929000,564,621,0.4766749589941344,-0.3086856309995651,-1.0244101480170236
2862 Lenox Rd NE #14,30324,33.832428,-84.358185,4,925000,1057,4043,0.47159363727622294,0.8357785886077548,0.09359365331582405
2862 Lenox Rd NE #13,30324,33.832428,-84.358185,4,925000,1057,4043,0.47159363727622294,0.8357785886077548,0.09359365331582405
1035 Mill Overlook NE,30319,33.892056,-84.34538,5,925000,784,162,0.47159363727622294,0.20202862521465473,-1.1743703306037496
270 17th St NW #4002,30363,33.790863,-84.397575,3,929000,1464,825,0.4766749589941344,1.7805999626040614,-0.9577611779784785
20 10th St NW #1003,30309,33.78128,-84.3882,3,936000,1334,4125,0.48556727200047944,1.4788142657502044,0.12038392558621958
19 Wieuca Trce NE,30342,33.866974,-84.37013,6,935000,564,621,0.4842969415710016,-0.3086856309995651,-1.0244101480170236
8 Conifer Park Ln NE,30342,33.856014,-84.36234,4,937500,564,621,0.48747276764469627,-0.3086856309995651,-1.0244101480170236
2795 Peachtree Rd NE #2406,30305,33.830963,-84.38542,3,930000,662,2862,0.47794528942361225,-0.08118564414050353,-0.29225160950536033
1547 Dresden Dr NE,30319,33.861267,-84.32598,4,935000,784,162,0.4842969415710016,0.20202862521465473,-1.1743703306037496
1080 Peachtree St NE #2805,30309,33.783833,-84.383865,2,949000,1334,4125,0.5020815675836917,1.4788142657502044,0.12038392558621958
4270 Olde Mill Ln NE,30342,33.8706,-84.3742,4,949000,564,621,0.5020815675836917,-0.3086856309995651,-1.0244101480170236
415 Euclid Ter NE,30307,33.76561,-84.34664,8,949900,1306,2961,0.5032248649702218,1.4138142695047582,-0.2599072563984194
392 Ashley Ave NE,30312,33.765373,-84.36374,3,949000,1402,4119,0.5020815675836917,1.6366713994891449,0.1184236617615565
715 Windsor Pkwy,30342,33.884254,-84.36354,6,949900,564,621,0.5032248649702218,-0.3086856309995651,-1.0244101480170236
1720 Buckhead Valley Ln NE,30324,33.833004,-84.34445,5,949000,1057,4043,0.5020815675836917,0.8357785886077548,0.09359365331582405
671 Windsor Pkwy,30342,33.8843,-84.365814,5,945000,564,621,0.49700024586578023,-0.3086856309995651,-1.0244101480170236
1704 Buckhead Ct NE,30324,33.834465,-84.34635,5,949900,1057,4043,0.5032248649702218,0.8357785886077548,0.09359365331582405
521 Ivy Pl NE,30342,33.860474,-84.369865,4,945000,564,621,0.49700024586578023,-0.3086856309995651,-1.0244101480170236
390 Sutherland Pl NE,30307,33.763577,-84.32522,4,945000,1306,2961,0.49700024586578023,1.4138142695047582,-0.2599072563984194
651 Longwood Dr NW,30305,33.81737,-84.40937,4,949900,662,2862,0.5032248649702218,-0.08118564414050353,-0.29225160950536033
7 Conifer Cir NE,30342,33.85606,-84.36256,4,949900,564,621,0.5032248649702218,-0.3086856309995651,-1.0244101480170236
1145 Lanier Blvd NE,30306,33.785828,-84.34962,4,949900,1605,1890,0.5032248649702218,2.1079213722686294,-0.6098143491007805
2721 S Bamby Ln NE,30319,33.866566,-84.31753,5,949000,784,162,0.5020815675836917,0.20202862521465473,-1.1743703306037496
4222 Conway Valley Rd NW,30327,33.868233,-84.421295,4,949900,416,771,0.5032248649702218,-0.6522570397254948,-0.9754035524004463
132 W Wieuca Rd NE,30342,33.87904,-84.3829,3,949990,564,621,0.5033391947088748,-0.3086856309995651,-1.0244101480170236
1825 Wellbourne Dr NE,30324,33.804447,-84.35925,4,949000,1057,4043,0.5020815675836917,0.8357785886077548,0.09359365331582405
132 W Wieuca Rd NE #7,30342,33.878197,-84.38268,3,949990,564,621,0.5033391947088748,-0.3086856309995651,-1.0244101480170236
4073 Conway Valley Rd NW,30327,33.86634,-84.418755,5,949000,416,771,0.5020815675836917,-0.6522570397254948,-0.9754035524004463
509 S Westminster Way NE,30307,33.78996,-84.30869,5,940000,1306,2961,0.4906485937183909,1.4138142695047582,-0.2599072563984194
2660 Peachtree Rd NW,30305,33.82747,-84.38803,2,945000,662,2862,0.49700024586578023,-0.08118564414050353,-0.29225160950536033
220 Montag Cir NE,30307,33.76003,-84.362526,3,950000,1306,2961,0.5033518980131696,1.4138142695047582,-0.2599072563984194
3435 Valley Rd NW,30305,33.847984,-84.38606,5,950000,662,2862,0.5033518980131696,-0.08118564414050353,-0.29225160950536033
377 10th St NE #9,30309,33.781425,-84.37476,3,950000,1334,4125,0.5033518980131696,1.4788142657502044,0.12038392558621958
581 Martin St SE,30312,33.738834,-84.3843,0,950000,1402,4119,0.5033518980131696,1.6366713994891449,0.1184236617615565
336 6th St NE #A,30308,33.776466,-84.376274,4,950000,1640,3841,0.5033518980131696,2.189171367575437,0.027598104552166776
2500 Peachtree Rd NW #407S,30305,33.823025,-84.38818,2,950000,662,2862,0.5033518980131696,-0.08118564414050353,-0.29225160950536033
687 Darlington Rd NE,30305,33.833675,-84.364456,5,950000,662,2862,0.5033518980131696,-0.08118564414050353,-0.29225160950536033
185 Electric Ave NW,30314,33.759632,-84.40406,0,950000,939,4681,0.5033518980131696,0.5618500330019459,0.30203504000499903
4144 Flintlock Rd NW,30327,33.869015,-84.4401,4,954000,416,771,0.508433219731081,-0.6522570397254948,-0.9754035524004463
4000 N Stratford Rd NE,30342,33.864433,-84.363045,4,965000,564,621,0.5224068544553375,-0.3086856309995651,-1.0244101480170236
2624 Caldwell Rd NE,30319,33.863285,-84.33427,6,969000,784,162,0.527488176173249,0.20202862521465473,-1.1743703306037496
219 Lindbergh Dr NE,30305,33.82255,-84.38047,4,965000,662,2862,0.5224068544553375,-0.08118564414050353,-0.29225160950536033
1041 Pine Grove Ave NE,30319,33.852406,-84.3465,6,969900,784,162,0.528631473559779,0.20202862521465473,-1.1743703306037496
1145 Lucile Ave SW,30310,33.742573,-84.425354,0,975000,630,6915,0.5351101587501161,-0.15547135413529914,1.0319066040545553
1715 Flagler Ave NE,30309,33.801666,-84.37322,5,975000,1334,4125,0.5351101587501161,1.4788142657502044,0.12038392558621958
1933 Lebanon Dr NE,30324,33.807278,-84.37085,5,975000,1057,4043,0.5351101587501161,0.8357785886077548,0.09359365331582405
11 Parkside Ct NE,30342,33.87621,-84.38651,3,979000,564,621,0.5401914804680277,-0.3086856309995651,-1.0244101480170236
1265 McLynn Ave NE,30306,33.78784,-84.34788,5,975000,1605,1890,0.5351101587501161,2.1079213722686294,-0.6098143491007805
4350 Peachtree Dunwoody Rd NE,30342,33.873318,-84.358345,5,975000,564,621,0.5351101587501161,-0.3086856309995651,-1.0244101480170236
3172 Silver Lake Dr NE,30319,33.88211,-84.338974,7,975000,784,162,0.5351101587501161,0.20202862521465473,-1.1743703306037496
615 Regency Forest Ct,30342,33.892757,-84.3528,6,975000,564,621,0.5351101587501161,-0.3086856309995651,-1.0244101480170236
1185 Oglethorpe Ave NE,30319,33.853436,-84.340805,4,974900,784,162,0.5349831257071684,0.20202862521465473,-1.1743703306037496
2595 Caldwell Rd NE,30319,33.86212,-84.333565,5,975000,784,162,0.5351101587501161,0.20202862521465473,-1.1743703306037496
3565 Roxboro Rd NE,30326,33.852238,-84.35725,3,975000,697,2694,0.5351101587501161,6.435116630417225e-5,-0.3471389965959268
97 Huntington Rd NE,30309,33.80232,-84.388664,3,975000,1334,4125,0.5351101587501161,1.4788142657502044,0.12038392558621958
2686 Skyland Dr NE,30319,33.865257,-84.31544,4,975000,784,162,0.5351101587501161,0.20202862521465473,-1.1743703306037496
191 Pine Lake Dr,30327,33.886715,-84.39174,4,985000,416,771,0.5478134630448949,-0.6522570397254948,-0.9754035524004463
4625 Jettridge Dr NW,30327,33.88163,-84.405914,4,985000,416,771,0.5478134630448949,-0.6522570397254948,-0.9754035524004463
2288 Matthews St NE,30319,33.851734,-84.34082,4,985000,784,162,0.5478134630448949,0.20202862521465473,-1.1743703306037496
3435 Kingsboro Rd NE #1,30326,33.84936,-84.358604,3,989900,697,2694,0.5540380821493364,6.435116630417225e-5,-0.3471389965959268
835 Peachtree Battle Ave NW,30327,33.825417,-84.41607,4,989900,416,771,0.5540380821493364,-0.6522570397254948,-0.9754035524004463
126 W Wieuca Rd NE #4,30342,33.878147,-84.38285,3,980000,564,621,0.5414618108975054,-0.3086856309995651,-1.0244101480170236
126 W Wieuca Rd NE,30342,33.87904,-84.3829,3,980000,564,621,0.5414618108975054,-0.3086856309995651,-1.0244101480170236
1127 Mount Paran Rd NW,30327,33.87368,-84.416145,5,985000,416,771,0.5478134630448949,-0.6522570397254948,-0.9754035524004463
2660 Peachtree Rd NW #25F,30305,33.82747,-84.38803,2,999000,662,2862,0.5655980890575849,-0.08118564414050353,-0.29225160950536033
1489 Grant Dr NE,30319,33.858887,-84.328415,5,990000,784,162,0.5541651151922842,0.20202862521465473,-1.1743703306037496
272 Camden Rd NE,30309,33.81056,-84.38454,3,995000,1334,4125,0.5605167673396735,1.4788142657502044,0.12038392558621958
4433 Sentinel Post Rd NW,30327,33.87345,-84.440125,0,995000,416,771,0.5605167673396735,-0.6522570397254948,-0.9754035524004463
5300 Green Hill Pl NE,30342,33.899868,-84.37701,4,999900,564,621,0.566741386444115,-0.3086856309995651,-1.0244101480170236
5320 Green Hill Pl NE,30342,33.900322,-84.37699,4,999900,564,621,0.566741386444115,-0.3086856309995651,-1.0244101480170236
20 Montclair Dr NE,30309,33.80611,-84.39217,6,995000,1334,4125,0.5605167673396735,1.4788142657502044,0.12038392558621958
335 Glen Lake Dr,30327,33.912872,-84.40004,6,995000,416,771,0.5605167673396735,-0.6522570397254948,-0.9754035524004463
5260 Long Island Dr NW,30327,33.898766,-84.39771,5,995000,416,771,0.5605167673396735,-0.6522570397254948,-0.9754035524004463
5260 Long Island Dr NW #62,30327,33.898766,-84.39771,0,995000,416,771,0.5605167673396735,-0.6522570397254948,-0.9754035524004463
3895 Beechwood Dr NW,30327,33.861744,-84.43256,4,999900,416,771,0.566741386444115,-0.6522570397254948,-0.9754035524004463
881 Memorial Dr SE #1001A,30316,33.745865,-84.358696,3,995000,365,2212,0.5605167673396735,-0.7706498900297003,-0.5046135238438615
3989 Club Dr NE,30319,33.865143,-84.35375,5,995000,784,162,0.5605167673396735,0.20202862521465473,-1.1743703306037496
4131 N Stratford Rd NE,30342,33.866074,-84.36077,0,995000,564,621,0.5605167673396735,-0.3086856309995651,-1.0244101480170236
725 Longwood Dr NW,30305,33.81748,-84.41184,6,995000,662,2862,0.5605167673396735,-0.08118564414050353,-0.29225160950536033
81 Burdette Rd,30327,33.900517,-84.389694,5,999000,416,771,0.5655980890575849,-0.6522570397254948,-0.9754035524004463
3094 Fala Pl NE,30319,33.879444,-84.33899,4,999000,784,162,0.5655980890575849,0.20202862521465473,-1.1743703306037496
130 W Wieuca Rd NE #6,30342,33.878212,-84.3826,3,999990,564,621,0.566855716182768,-0.3086856309995651,-1.0244101480170236
263 Mathews Ave NE,30307,33.761375,-84.32667,4,999000,1306,2961,0.5655980890575849,1.4138142695047582,-0.2599072563984194
460 Laurel Chase Ct,30327,33.888893,-84.40172,5,999900,416,771,0.566741386444115,-0.6522570397254948,-0.9754035524004463
130 W Wieuca Rd,30342,33.87904,-84.3829,3,999990,564,621,0.566855716182768,-0.3086856309995651,-1.0244101480170236
318 Brentwood Dr NE,30305,33.83106,-84.377525,4,999000,662,2862,0.5655980890575849,-0.08118564414050353,-0.29225160950536033
1325 Telford Dr NE,30319,33.85375,-84.33433,5,995000,784,162,0.5605167673396735,0.20202862521465473,-1.1743703306037496
1461 Southland Vista Ct NE,30329,33.813602,-84.32975,0,999999,725,1,0.5668671491566333,0.06506434741175032,-1.2269707432322092
200 High Point Walk #1,30342,33.891163,-84.36741,7,997000,564,621,0.5630574281986293,-0.3086856309995651,-1.0244101480170236
200 High Point Walk,30342,33.891155,-84.3674,7,997000,564,621,0.5630574281986293,-0.3086856309995651,-1.0244101480170236
201 Huntington Rd NE,30309,33.805603,-84.387276,3,999500,1334,4125,0.5662332542723238,1.4788142657502044,0.12038392558621958
4131 N Stratford Rd NE #7,30342,33.866074,-84.36077,0,995000,564,621,0.5605167673396735,-0.3086856309995651,-1.0244101480170236
380 Blackland Rd NW,30342,33.85849,-84.40009,3,999999,564,621,0.5668671491566333,-0.3086856309995651,-1.0244101480170236
185 E Wesley Rd NE,30305,33.828213,-84.381516,4,999900,662,2862,0.566741386444115,-0.08118564414050353,-0.29225160950536033
1981 Lenox Rd NE,30306,33.809372,-84.35056,6,999500,1605,1890,0.5662332542723238,2.1079213722686294,-0.6098143491007805
1733 Noble Dr NE,30306,33.80178,-84.343575,5,995000,1605,1890,0.5605167673396735,2.1079213722686294,-0.6098143491007805
1150 Zimmer Dr NE,30306,33.793243,-84.34936,5,999000,1605,1890,0.5655980890575849,2.1079213722686294,-0.6098143491007805
4027 McClatchey Cir NE,30342,33.872555,-84.36783,6,1095000,564,621,0.6875498102874599,-0.3086856309995651,-1.0244101480170236
5405 Vernon Walk,30327,33.903526,-84.41874,5,1149900,416,771,0.7572909508657947,-0.6522570397254948,-0.9754035524004463
1365 Barron Ct NW,30327,33.831367,-84.432365,4,1195000,416,771,0.8145828532352464,-0.6522570397254948,-0.9754035524004463
310 McDonough Blvd SE #Lot N/A,30315,33.71717,-84.37813,0,1250000,361,6783,0.8844510268565289,-0.7799356037790497,0.9887807999119673
1287 The By Way NE,30306,33.78108,-84.337715,4,1749000,1605,1890,1.5183459111659832,2.1079213722686294,-0.6098143491007805
41 Blackland Rd NW,30342,33.85576,-84.38541,3,1495000,564,621,1.1956819820786058,-0.3086856309995651,-1.0244101480170236
5120 Jett Forest Trl,30327,33.89417,-84.422615,5,1099000,416,771,0.6926311320053714,-0.6522570397254948,-0.9754035524004463
1200 Kendrick Rd NE,30319,33.870274,-84.33977,7,1799000,784,162,1.5818624326398765,0.20202862521465473,-1.1743703306037496
1834 Berkeley Oaks Ln NE,30329,33.822674,-84.31433,6,1100000,725,1,0.6939014624348493,0.06506434741175032,-1.2269707432322092
5110 Marbury Cir,30327,33.894947,-84.40624,0,1050000,416,771,0.630384940960956,-0.6522570397254948,-0.9754035524004463
1123 University Dr NE,30306,33.791897,-84.35043,5,1250000,1605,1890,0.8844510268565289,2.1079213722686294,-0.6098143491007805
4715 Northside Dr #177,30327,33.881355,-84.42185,0,1100000,416,771,0.6939014624348493,-0.6522570397254948,-0.9754035524004463
2660 Peachtree Rd NW #26EF,30305,33.82747,-84.38803,4,1999000,662,2862,1.8359285185354492,-0.08118564414050353,-0.29225160950536033
134 Springdale Dr NE,30305,33.822063,-84.382935,5,1225000,662,2862,0.8526927661195823,-0.08118564414050353,-0.29225160950536033
267 Meadowbrook Dr NE,30342,33.8778,-84.378716,6,1395000,564,621,1.0686489391308194,-0.3086856309995651,-1.0244101480170236
1889 Wildwood Pl NE,30324,33.80632,-84.362236,5,1650000,1057,4043,1.3925831986476747,0.8357785886077548,0.09359365331582405
31 S Prado NE,30309,33.790264,-84.37641,4,1395000,1334,4125,1.0686489391308194,1.4788142657502044,0.12038392558621958
3925 Club Dr NE,30319,33.862682,-84.35213,3,1122000,784,162,0.7218487318833623,0.20202862521465473,-1.1743703306037496
1520 Stonegate Way NW,30327,33.868984,-84.42709,5,1385000,416,771,1.0559456348360405,-0.6522570397254948,-0.9754035524004463
9 Powers Chase Cir,30327,33.89831,-84.41605,6,1350000,416,771,1.0114840698043155,-0.6522570397254948,-0.9754035524004463
830 Powers Lake Dr,30327,33.90329,-84.41355,5,1475000,416,771,1.1702753734890485,-0.6522570397254948,-0.9754035524004463
2060 E Roxboro Rd NE,30324,33.84314,-84.3464,5,1589000,1057,4043,1.315093042449525,0.8357785886077548,0.09359365331582405
877 Kipling Dr NW,30318,33.813126,-84.41638,5,1149000,403,11424,0.7561476534792646,-0.6824356094108804,2.5050448682888655
1000 Williams Mill Rd NE,30306,33.769573,-84.35481,4,1250000,1605,1890,0.8844510268565289,2.1079213722686294,-0.6098143491007805
3311 Grant Valley Rd NW,30305,33.84531,-84.38611,0,1020000,662,2862,0.5922750280766201,-0.08118564414050353,-0.29225160950536033
676 Cresthill Ave NE,30306,33.783855,-84.36543,4,1625000,1605,1890,1.360824937910728,2.1079213722686294,-0.6098143491007805
545 Pickering Ln,30327,33.889004,-84.404495,5,1795000,416,771,1.576781110921965,-0.6522570397254948,-0.9754035524004463
3576 Duberry Ct NE,30319,33.896053,-84.33967,5,1385000,784,162,1.0559456348360405,0.20202862521465473,-1.1743703306037496
4770 Lake Forrest Dr,30342,33.885166,-84.38773,4,1725000,564,621,1.4878579808585144,-0.3086856309995651,-1.0244101480170236
2500 Peachtree Rd NW #406N,30305,33.823025,-84.38818,2,1050000,662,2862,0.630384940960956,-0.08118564414050353,-0.29225160950536033
943 Saint Charles Ave NE,30306,33.77507,-84.35658,3,1235000,1605,1890,0.865396070414361,2.1079213722686294,-0.6098143491007805
1621 Johnson Rd NE,30306,33.798435,-84.34776,4,1195000,1605,1890,0.8145828532352464,2.1079213722686294,-0.6098143491007805
1262 Pasadena Ave NE,30306,33.798126,-84.34581,4,1059000,1605,1890,0.6418179148262568,2.1079213722686294,-0.6098143491007805
1102 Saint Charles Pl NE,30306,33.77574,-84.35137,5,1175000,1605,1890,0.7891762446456891,2.1079213722686294,-0.6098143491007805
3911 Land O Lakes Dr NE,30342,33.860847,-84.3751,4,1300000,564,621,0.9479675483304222,-0.3086856309995651,-1.0244101480170236
